"FilingID","Miscellaneous"
723230,"ACCENT EQUITY PARTNERS AB (THE ""ADVISER"") IS A SWEDISH INVESTMENT ADVISER TO FOUR GENERAL PARTNERS OF PRIVATE EQUITY FUNDS.  THREE OF THE GENERAL PARTNERS ARE BASED IN JERSEY AND ONE OF THE GENERAL PARTNERS IS BASED IN SWEDEN (WITH ONLY SWEDISH INVESTORS).  THE THREE JERSEY-BASED INVESTMENT ADVISERS ARE AEP 2003 LTD, AEP 2008 LTD, AND AEP 2012 LTD, WHICH ARE EACH RELYING ON THIS EXEMPTION FILING.  IN RELATION TO MR SLOUTSKI IN SCHEDULE A PLEASE NOTE THAT THE RELEVANT DATE RELATES TO HIS APPOINTMENT AS CEO. HE WAS PRIOR TO THAT SHAREHOLDER AND DIRECTOR OF ACCENT EQUITY PARTNERS AB. ALL DATES IN SCHEDULE A HAVE BEEN ASSESSED AS FAR AS PRACTICALLY POSSIBLE, AND THE DATES FOR PURPOSES OF SCHEDULE B HAVE NOT BEEN POSSIBLE TO VERIFY (BUT GO MANY YEARS BACK IN TIME).    THE ADVISER DOES NOT INVEST INTO THE PRIVATE FUNDS OF THE GENERAL PARTNERS, HOWEVER THE SHAREHOLDERS OF THE ADVISER DO MAKE INDIRECT INVESTMENTS INTO THE PRIVATE FUNDS VIA THE GENERAL PARTNERS.  THE OWNERSHIP AND CONTROL OF THE ADVISER AND THE GENERAL PARTNERS IS SEPARATE FOR THE PURPOSE OF CONTROL, GOVERNANCE AND TAX.  HOWEVER, FOR THE PURPOSE OF THIS EXEMPTION FILING THE GENERAL PARTNERS ARE RELYING ON THE ADVISER'S FILING.  IN RELATION TO SECTION 2.B - THE ADVISER MANAGES ZERO PRIVATE FUND ASSETS FROM A U.S. PLACE OF BUSINESS, HOWEVER THE IARD SYSTEM DOES NOT ALLOW AN ENTRY OF ""0"" SO THE ADVISER HAS ENTERED ""$1.""  IN RELATION TO SECTION 7.B.(1), QUESTION 12, THE MINIMUM INVESTMENT AMOUNT FOR ACCENT EQUITY 2003 LP AND ACCENT EQUITY 2008 LP IS 5 MILLION EUROS; THE MINIMUM INVESTMENT AMOUNT FOR ACCENT EQUITY 2012 LP IS 50 MILLION SWEDISH KRONER.  IN RELATION TO SECTION 7.B.(1), QUESTIONS 19 AND 20, THE ADVISER HAS INTERPRETED THE TERM ""CLIENT"" TO MEAN THE CLIENTS OF ACCENT EQUITY PARTNERS AP, WHICH IS THE SWEDISH GENERAL PARTNER IT ADVISES."
690332,"DLJ CAPITAL CORP   ITEM 7.A: DLJ CAPITAL CORPORATION (""DLJ CAPITAL CORP."") IS UNDER THE CONTROL OF CREDIT SUISSE GROUP AG, A FOREIGN BANK HOLDING COMPANY BASED IN SWITZERLAND, WHICH HAS HUNDREDS OF LEGAL ENTITIES, U.S. AND FOREIGN SUBSIDIARIES AND AFFILIATES WORLDWIDE WHO ARE ENGAGED IN A VARIETY OF SECURITIES, BROKER-DEALER, INVESTMENT COMPANY, INVESTMENT ADVISER, BANKING, COMMODITIES, CONSULTING, REAL ESTATE AND CUSTODY ACTIVITIES.   SUBSTANTIALLY ALL OF DLJ CAPITAL CORP.'S RELATED PERSONS DO NOT MEET THE REQUIREMENTS TO BE DISCLOSED IN SECTION 7A OF SCHEDULE D BECAUSE: (1) CS BERMUDA HAS NO BUSINESS DEALINGS WITH THE RELATED PERSON IN CONNECTION WITH ADVISORY SERVICES PROVIDED TO ITS CLIENTS; (2) DLJ CAPITAL CORP. DOES NOT CONDUCT SHARED OPERATIONS WITH THE RELATED PERSON; (3) DLJ CAPITAL CORP. DOES NOT REFER CLIENTS OR BUSINESS TO THE RELATED PERSON, AND THE RELATED PERSON DOES NOT REFER PROSPECTIVE CLIENTS OR BUSINESS TO DLJ CAPITAL CORP.; (4) DLJ CAPITAL CORP. DO NOT SHARE SUPERVISED PERSONS OR PREMISES WITH THE RELATED PERSON; AND (5) DLJ CAPITAL CORP. HAS NO REASON TO BELIEVE THAT ITS RELATIONSHIP WITH THE RELATED PERSON OTHERWISE CREATES A CONFLICT OF INTEREST WITH ITS CLIENTS.  DLJ CAPITAL CORP. DOES NOT CONTROL ANY OF ITS RELATED PERSONS AND NONE OF ITS RELATED PERSONS ACT AS A QUALIFIED CUSTODIAN FOR ANY OF DLJ CAPITAL CORP.'S CLIENTS IN CONNECTION WITH DLJ CAPITAL CORP.'S ADVISORY BUSINESS.  DLJ CAPITAL CORP.'S RELATED PARTIES THAT MAY BE REQUIRED TO BE DISCLOSED IN SECTION 7.A OF SCHEDULE D ARE PRIMARILY GENERAL PARTNERS, MANAGING MEMBERS OR SIMILARLY SITUATED PERSONS TO LIMITED PARTNERSHIPS, LIMITED LIABILITY COMPANIES OR OTHER ENTITIES FOR WHICH DLJ CAPITAL CORP. SERVES AS INVESTMENT ADVISER.  CERTAIN OF THOSE RELATED PERSONS MAY SHARE THE SAME PHYSICAL LOCATION WITH DLJ CAPITAL CORP. AND MAY SHARE SUPERVISED PERSONS WITH DLJ CAPITAL CORP. AS WELL.  NONE OF THOSE RELATED PERSONS PROVIDE INVESTMENT ADVICE TO U.S. PERSONS OR PRIVATE FUNDS OFFERED TO U.S. PERSONS AND ARE NOT SUBJECT TO REGULATION AS INVESTMENT ADVISERS BY THE SECURITIES AND EXCHANGE COMMISSION (""SEC"").  THOSE RELATED PERSONS ARE DISCLOSED IN SECTION 7.B OF SCHEDULE D, ALONG WITH INFORMATION ABOUT ANY FOREIGN FINANCIAL REGULATORY AUTHORITY WITH WHICH THE RELATED PERSON IS REGISTERED.  FURTHER INFORMATION ABOUT THOSE RELATED PARTIES, INCLUDING ANY SUPERVISED PERSONS SHARED WITH DLJ CAPITAL CORP., CAN BE FURNISHED UPON REQUEST.  INFORMATION ABOUT DLJ CAPITAL CORP.'S RELATED PERSONS WHO ARE INVESTMENT ADVISERS REGISTERED WITH THE SEC CAN BE FOUND IN THE FORM ADV'S FOR THOSE RELATED PERSONS.    ITEM 7.B: WITH RESPECT TO QUESTION 23 WITHIN SCHEDULE D ITEM 7B, THE SPROUT FUNDS' LIMITED PARTNER AGREEMENTS STIPULATES THAT THE ACCOUNTING BOOKS AND RECORDS SHOULD BE KEPT IN ACCORDANCE WITH THE LPA. CERTAIN VALUATION PRACTICES IN THE LPA ARE NOT IN ACCORDANCE WITH US GAAP. THEREFORE, SPROUT'S BOOKS AND RECORDS ARE NOT IN ACCORDANCE WITH US GAAP HOWEVER, SPROUT HAS AN ANNUAL US GAAP AUDIT WHICH HIGHLIGHTS THE US GAAP DIFFERENCES TO OUR INVESTORS THROUGH A QUALIFIED OPINION.  ITEM 11:  DLJ CAPITAL CORP. HAS ADVISORY AFFILIATES WHICH ARE INVESTMENT ADVISERS REGISTERED WITH THE SEC OR BROKER-DEALERS REGISTERED WITH THE FINANCIAL INDUSTRY REGULATORY AUTHORITY INC.  IN RESPONSE TO CERTAIN QUESTIONS UNDER ITEM 11, THE DISCLOSURE REPORTING PAGES (""DRPS"") RELATING TO THOSE ADVISORY AFFILIATES ARE INCLUDED IN THE FORM ADV OR FORM BD OF THE RELEVANT ADVISORY AFFILIATE AND ARE NOT INCLUDED IN DLJ CAPITAL CORP.'S FORM ADV.   INFORMATION ABOUT THOSE DRPS ALSO IS AVAILABLE UPON REQUEST."
688499,"CERTAIN OF THE PRIVATE FUNDS LISTED IN SECTION 7.B(1) OF SCHEDULE D HOLD CERTAIN INVESTMENTS THROUGH, OR IN PARALLEL WITH, SPECIAL PURPOSE HOLDING COMPANIES OR ALTERNATIVE INVESTMENT VEHICLES ORGANIZED TO ADDRESS TAX, REGULATORY OR STRUCTURAL CONSIDERATIONS IN CONNECTION WITH CERTAIN TRANSACTIONS  (COLLECTIVELY, ""SPVS"").  TO AVOID ANY PERCEIVED DUPLICATION OF ASSETS, THE ASSETS OF ANY SPVS ORGANIZED IN CONNECTION WITH PRIVATE FUNDS ARE INCLUDED IN THE VALUE OF THE TOTAL ASSETS OF THE APPLICABLE PRIVATE FUND(S) TO WHICH SUCH SPVS RELATE AND THEREFORE THE SPVS ARE NOT LISTED SEPARATELY IN SCHEDULE D.  IN ADDITION, DEER MANAGEMENT CO. LLC IS AFFILIATED WITH SEVERAL GENERAL PARTNER ENTITIES, WHICH ARE FULLY DISCLOSED IN SECTION 7.A OF SCHEDULE D, AND EACH GENERAL PARTNER ENTITY IS CONTROLLED BY CERTAIN INDIVIDUALS SET FORTH IN SECTION 10.A OF SCHEDULE D AND SCHEDULE A."
699134,"IN ADDITION TO QUESTOR PARTNERS FUND II, L.P. (""FUND II""), QUESTOR MANAGEMENT COMPANY, LLC (""QMC"") MANAGES (I) TWO INVESTMENT FUNDS (THE ""SIDE-BY-SIDE FUNDS"") FORMED TO FACILITATE INVESTMENT BY FRIENDS AND FAMILY WHICH INVEST ON A PARALLEL BASIS WITH FUND II AND (II) THREE INVESTMENT VEHICLES ORGANIZED UNDER BERMUDA LAW (THE ""BERMUDA FUNDS""), WHICH WERE CREATED UNDER THE FUND II PARTNERSHIP AGREEMENT AS ALTERNATIVE INVESTMENT VEHICLES TO ACQUIRE AND HOLD AN INVESTMENT IN A SINGLE PORTFOLIO COMPANY IN LIEU OF FUND II.  NEITHER THE SIDE-BY-SIDE FUNDS NOR THE BERMUDA FUNDS ARE PAYING ANY COMPENSATION TO QMC, AND THE SOLE ASSET OF THE BERMUDA FUNDS IS AN INVESTMENT IN A PORTFOLIO COMPANY THAT IS IN THE FINAL STAGES OF FORMAL LIQUIDATION PROCEEDINGS.  THE AGGREGATE VALUE OF THE ASSETS HELD IN THESE OTHER INVESTMENT VEHICLES AND FUND II HAS BEEN REPORTED ON A COMBINED BASIS IN SECTION 2.B. OF THIS SCHEDULE D.  THE GENERAL PARTNERS OF FUND II AND THE SIDE-BY-SIDE FUNDS, AND THE GENERAL PARTNERS OF THE BERMUDA FUNDS (WHICH ARE MIRROR COMPANIES TO THE FUND II GENERAL PARTNER COMPANIES), ARE NOT SEPARATELY FILING AS EXEMPT REPORTING ADVISERS IN RELIANCE ON THE SEC STAFF'S GUIDANCE REGARDING AFFILIATED SPVs.  QUESTOR ENTERPRISE PARTNERS IS DISCLOSED AS A RELATED PERSON UNDER ITEM 7A SOLELY FOR PURPOSES OF THIS FORM, BASED ON ONE EXECUTIVE OFFICER IN COMMON."
695890,"SCHEDULE D SECTION 2.B.: THE AMOUNT OF ""PRIVATE FUND ASSETS"" MANAGED BY THE ADVISER IS $0."
701481,"NOTE: SECTION 2.B, $0 MANAGED AT PLACE OF BUSINESS IN U.S.  SECTION 2.C.: PORTLAND PRIVATE EQUITY, LP IS ORGANIZED UNDER THE LAWS OF THE CAYMAN ISLANDS. DELAWARE WAS CHECKED SOLELY TO COMPLETE THE FORM AND DOES NOT REFLECT THE PROPER JURISDICTION."
718948,"SEVERAL VENROCK VENTURE CAPITAL FUNDS HAVE BEEN EXCLUDED FROM THIS FORM ADV BECAUSE THESE FUNDS DO NOT MEET THE DEFINITION OF A ""PRIVATE FUND"" FOR PURPOSES OF SECTION 7 OF FORM ADV.  THESE FUNDS ARE EXEMPT FROM THE INVESTMENT COMPANY ACT OF 1940, AS AMENDED, PURSUANT TO AN SEC EXEMPTIVE ORDER (NOTICE OF APPLICATION 16004 DATED SEPTEMBER 25, 1987, INVESTMENT COMPANY ACT RELEASE NO. 16067 DATED OCTOBER 21, 1987), AND DO NOT RELY ON EITHER SECTION 3(C)(1) OR 3(C)(7) OF THE ACT. ALL EQUITY OWNERS AND EMPLOYEES OF THE ENTITIES LISTED IN SCHEDULE D SECTION 7.A ARE ALSO EQUITY OWNERS OR ASSOCIATED PERSONS OF THE EXEMPT REPORTING ADVISER (VR MANAGEMENT, LLC).  SCHEDULE D, SECTION 7.A, ITEM 9: THOSE ENTITIES DISCLOSED IN SECTION 7.A. AS A GENERAL PARTNER TO ONE OR MORE OF VENROCK'S PRIVATE FUND CLIENTS ARE RELYING ON VENROCK'S FORM ADV PURSUANT TO THE ABA NO-ACTION LETTER ISSUED JANUARY 2012."
724107,"CAPSQUARE MANAGEMENT LTD. AND EACH OF ITS RELATED PERSONS THAT IS AN INVESTMENT ADVISER AND IS EXEMPT FROM REGISTRATION IN RELIANCE UPON THE PRIVATE FUND ADVISER EXEMPTION (EACH, A RELYING ADVISER) ARE TOGETHER FILING A SINGLE FORM ADV.  CAPSQUARE ASIA PARTNERS LIMITED AND PT CAPSQUARE ASIA PARTNERS, WHO ARE FILING AS RELYING ADVISERS IN THIS SINGLE FORM ADV, SHARE THE SAME COMMON DIRECT AND INDIRECT OWNERS AS LISTED FOR CAPSQUARE MANAGEMENT LTD. ON SCHEDULES A AND B, RESPECTIVELY."
694342,"WITH REFERENCE TO SECTION 7A - MR. MICMILLAN OWNS 50% OF GKP HOLDINGS LLC, WHICH OWNS 33% OF KBS CAPITAL ADVISORS, LLC, WHICH OWNS 100% OF KBS CAPITAL MARKETS GROUP, WHICH IS A BROKER DEALER.  TEMESCAL CANYON PARTNERS LLC DOES NOT UTILIZE KBS CAPITAL MARKETS GROUP BROKER DEALER SERVICES AT ANY TIME."
712687,"SCHEDULE D SECTION 2.B.: THE AMOUNT OF ""PRIVATE FUND ASSETS"" MANAGED BY THE ADVISER IS $0."
720140,"ITEM 2A - WE MANAGE $0 ASSETS FROM A PLACE OF BUSINESS IN THE UNITED STATES."
723658,"THE ADVISORY OFFICES OF THE VICTORIA CAPITAL PARTNERS GROUP ENTITIES ARE LOCATED IN BUENOS AIRES, ARGENTINA; SÃO PAULO, BRAZIL; AND BOGOTÁ, COLOMBIA. ONE NON-ADVISORY EMPLOYEE, VICTORIA CAPITAL PARTNERS' GENERAL COUNSEL, IS LOCATED IN NEW YORK CITY.  NO INVESTMENT PROFESSIONALS OF VICTORIA CAPITAL PARTNERS ARE LOCATED IN THE UNITED STATES AND NO ASSETS ARE UNDER MANAGEMENT AT A PLACE OF BUSINESS IN THE UNITED STATES. ACCORDINGLY, IN RESPONSE TO THE QUESTION IN SECTION 2.B. OF SCHEDULE D WE HAVE INDICATED THAT VICTORIA CAPITAL PARTNERS HAS $0 IN ASSETS UNDER MANAGEMENT AT A PLACE OF BUSINESS IN THE UNITED STATES."
717058,"THE APPLICANT IS AN INDIRECT WHOLLY OWNED SUBSIDIARY OF THE ROYAL BANK OF SCOTLAND GROUP PLC (""RBS""), A PUBLICLY TRADED COMPANY IN THE UNITED KINGDOM.  THE DIRECT AND INDIRECT SUBSIDIARIES OF RBS ARE ENGAGED IN OPERATIONS THAT SPAN RETAIL BANKING, CORPORATE AND COMMERCIAL BANKING, FINANCIAL MARKETS ACTIVITIES, WEALTH MANAGEMENT, INSURANCE AND ASSET MANAGEMENT.  HOWEVER, THE APPLICANT CONDUCTS ITS OPERATIONS SEPARATELY FROM THE OTHER DIVISIONS AND UNITS OF RBS.  THE APPLICANT IS AFFILIATED WITH NUMEROUS ENTITIES THAT ENGAGE IN FINANCIAL SERVICES ACTIVITIES.  CERTAIN OF THESE ENTITIES MAY BE SUBJECT TO CERTAIN DISCIPLINARY EVENTS PURSUANT TO ITEM 11.  NO SUCH DISCIPLINARY EVENTS ARE IN CONNECTION WITH THE ACTIVITIES OR BUSINESS OF THE APPLICANT OR ITS SUPERVISED PERSONS.  THE APPLICANT IS REQUIRED BY FORM ADV TO ENTER AN AMOUNT OF AT LEAST US $1 IN SCHEDULE D, SECTION 2B; HOWEVER, AS THE APPLICANT DOES NOT HAVE A PLACE OF BUSINESS IN THE UNITED STATES, IT DOES NOT HAVE ANY PRIVATE ASSETS UNDER MANAGEMENT ""IN THE UNITED STATES.""  THE APPLICANT ADVISES INVESTMENT FUNDS THAT ARE PUBLICLY OFFERED OUTSIDE OF THE U.S. AND THAT ARE REGISTERED WITH VARIOUS FOREIGN FINANCIAL AUTHORITIES.  THESE FUNDS WERE NOT PUBLICLY OFFERED IN THE U.S. AND ANY U.S. INVESTORS WERE NOT RESIDENT IN THE U.S. AT THE TIME OF SALE.  ALL SUCH FUNDS COMPLY WITH 3(C)(1) OF THE INVESTMENT COMPANY ACT AND APPLICABLE SEC GUIDANCE."
724165,"THE ADVISORY OFFICES OF THE VICTORIA CAPITAL PARTNERS GROUP ENTITIES ARE LOCATED IN BUENOS AIRES, ARGENTINA; SÃO PAULO, BRAZIL; AND BOGOTÁ, COLOMBIA. ONE NON-ADVISORY EMPLOYEE, VICTORIA CAPITAL PARTNERS' GENERAL COUNSEL, IS LOCATED IN NEW YORK CITY.  NO INVESTMENT PROFESSIONALS OF VICTORIA CAPITAL PARTNERS ARE LOCATED IN THE UNITED STATES AND NO ASSETS ARE UNDER MANAGEMENT AT A PLACE OF BUSINESS IN THE UNITED STATES. ACCORDINGLY, IN RESPONSE TO THE QUESTION IN SECTION 2.B. OF SCHEDULE D WE HAVE INDICATED THAT VICTORIA CAPITAL PARTNERS HAS $0 IN ASSETS UNDER MANAGEMENT AT A PLACE OF BUSINESS IN THE UNITED STATES."
719286,"SECTION 2.B IN PRIVATE FUND ASSETS: ALTHOUGH STATES $1.00 USD IS A VALUE OF $0.00 FORM WILL NOT ALLOW $0.00"
716420,"SCHEDULE D, SECTION 7.B.(1):  THE TOTAL ASSETS OF EACH FEEDER FUND (CCM SMALL CAP VALUE FUND, LP, CCM SMALL CAP VALUE QUALIFIED FUND, LP, & CCM SMALL CAP VALUE FUND, LTD) ARE INVESTED IN CCM MASTER QUALIFIED FUND, LTD, EXCEPT FOR A MINORITY INTEREST IN CCM SPECIAL HOLDINGS FUND, LP BY CCM SMALL CAP VALUE FUND, LTD.  ACCORDINGLY, THE TOTAL ASSETS OF THE MASTER FUND INCLUDE THE TOTAL ASSETS OF THE RELEVANT FEEDER FUNDS.  CCM MASTER QUALIFIED FUND, LTD INVESTS A PORTION OF ITS ASSETS IN CCM ASIAN SMALL CAP VALUE FUND, LP.  SCHEDULE D, SECTION 2.B.:  REGULATORY ASSETS UNDER MANAGEMENT WERE CALCULATED AS OF DECEMBER 31, 2012.  SUBSEQUENT TO DECEMBER 31, 2012, BUT PRIOR TO THE FILING OF THIS EXEMPT REPORTING ADVISER FILING, CCM PRIVATE OPPORTUNITY FUND, LP WAS LAUNCHED WITH GROSS ASSETS OF 7,900,000.  SCHEDULE B (INDIRECT OWNERS):  CLINT COGHILL CONTROLS CDC FINANCIAL INC.  CLINT COGHILL, THROUGH ENTITIES THAT HE OWNS OR OTHERWISE CONTROLS, CONTROLS A SUBSTANTIAL MAJORITY OF THE EQUITY INTEREST OF COGHILL CAPITAL MANAGEMENT, L.L.C."
690466,"ITEM 1.L. -- THE ADVISER IS NOT SUBJECT TO SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 OR ANY SIMILAR STATE LAW AND, AS A RESULT, THE ADVISER IS NOT REQUIRED TO MAINTAIN ANY BOOKS AND RECORDS UNDER THOSE LAWS.  SECTION 2.B. OF SCHEDULE D -- IN ORDER TO SUBMIT THE ELECTRONIC FORM ADV, THE RESPONSE TO SECTION 2.B. IS $1.  DB PRIVATE EQUITY GMBH, HOWEVER, MANAGES $0 IN PRIVATE FUND ASSETS BECAUSE ALL ASSETS ARE MANAGED BY DB PRIVATE EQUITY GMBH AT A PLACE OF BUSINESS OUTSIDE OF THE UNITED STATES.  SECTION 7.A. OF SCHEDULE D -- DEUTSCHE BANK AG, THE ULTIMATE PARENT OF DB PRIVATE EQUITY GMBH, IS A LARGE ORGANIZATION WITH MANY RELATED PERSONS.  WE HAVE NOT LISTED ALL OF DB PRIVATE EQUITY GMBH'S RELATED PERSONS IN SECTION 7.A. OF SCHEDULE D IN ACCORDANCE WITH THE FORM ADV INSTRUCTION UNDER ITEM 7.  A SUPPLEMENTARY LIST OF ALL RELATED PERSONS NOT LISTED IN SECTION 7.A. OF SCHEDULE D WILL BE PROVIDED TO THE SEC UPON REQUEST.  SECTION 7.A. OF SCHEDULE D -  DB PRIVATE EQUITY INTERNATIONAL S.À R.L. (LUX), BHF-BANK AKTIENGESELLSCHAFT, BHF PRIVATE EQUITY MANAGEMENT GMBH, BVT-CAM PRIVATE EQUITY MANAGEMENT & BETEILIGUNGS GMBH, EXTOREL PRIVATE EQUITY ADVISERS GMBH, SAL. OPPENHEIM JR. & CIE. AG & CO. KGAA, AND VCM SHOTT PRIVATE EQUITY ADVISORS LLC ARE RELATED INVESTMENT ADVISERS, EACH OF WHICH HAS NOT AVAILED ITSELF OF U.S. JURISDICTIONAL MEANS IN CONNECTION WITH ITS ADVISORY BUSINESS AND, AS A RESULT, IS NOT REQUIRED TO REGISTER WITH THE SEC AS AN INVESTMENT ADVISER AND DOES NOT NEED TO RELY ON AN EXEMPTION FROM REGISTRATION.  SECTION 7.A. OF SCHEDULE D -- DEUTSCHE BANK AG'S PRIMARY HOME COUNTRY REGULATOR IS LISTED ONLY."
696668,"Rider A  Item 7.A  Henderson Group PLC, the ultimate parent of Henderson Equity Partners Limited (“HEPL”), controls additional affiliated person who may meet the definition of investment adviser or other entities in Item 7.A.  These entities (1) have no business dealings with HEPL, (2) do not conduct joint operations with HEPL, (3) HEPL does not provide advice that is formulated, in whole or part by these entities.  Information relating to these entities is available upon request."
701996,"THE FILING ADVISER, TOGETHER WITH CANAAN ADVISORS PRIVATE LIMITED (A FOREIGN ENTITY), CANAAN MANAGEMENT (MAURITIUS) LTD. (A FOREIGN ENTITY) AND CANAAN ISRAEL ADVISORS LTD. (A FOREIGN ENTITY) (COLLECTIVELY, THE ""RELYING ADVISERS"") ARE FILING A SINGLE FORM ADV AS DESCRIBED IN AMERICAN BAR ASSOCIATION BUSINESS LAW SECTION SEC NO-ACTION LETTER (JANUARY 18, 2012). EACH OF RELYING ADVISERS IS A DIRECT OR INDIRECT WHOLLY-OWNED SUBSIDIARY OF THE FILING ADVISER.   A LIST OF OFFICERS AND DIRECTORS OF EACH RELYING ADVISER IS AVAILABLE UPON REQUEST. THE FOLLOWING RELATED PERSONS IDENTIFIED IN ITEM 7.A OF THIS SCHEDULE D ARE GENERAL PARTNERS OR MANAGING MEMBERS OF THE PRIVATE FUNDS IDENTIFIED IN ITEM 7.B OF SCHEDULE D: CANAAN OFFSHORE MANAGEMENT N.V., CANAAN EQUITY PARTNERS LLC, CANAAN EQUITY PARTNERS II LLC, CANAAN EQUITY PARTNERS III LLC, CANAAN PARTNERS VII LLC, CANAAN PARTNERS VIII LLC AND CANAAN PARTNERS IX LLC.  SUCH RELATED PERSONS ARE INCLUDED ON THIS FORM ADV AS DESCRIBED IN AMERICAN BAR ASSOCIATION, BUSINESS LAW SECTION, SEC NO-ACTION LETTER (JAN. 18, 2012)."
723805,"IN RESPONSE TO QUESTION 14 OF 7.B.(1) OF SCHEDULE D OF PELICAN ENERGY PARTNERS LP, IN ADDITION TO THE 2% REPORTED BENEFICIAL OWNERSHIP INTEREST REPORTED ABOVE, ANOTHER RELATED PERSON HOLDS A 20% CARRIED INTEREST."
724229,"The registrant's related person listed under Section 7.A. is a special purpose vehicle formed to act as the general partner to a private fund.  In reliance of the SEC staff's no action letter to the American Bar Association Dated January 18, 2012, such related person will be covered by the registrant's registration and deemed to be registered with the SEC."
713416,"POINT JUDITH MANAGEMENT COMPANY III, LLC IS ABBREVIATED FOR PURPOSES OF THIS DOCUMENT AS (""PJMC III"")"
723204,"SECTION 1I THE REGISTRANT HAS IDENTIFIED ITS PRIMARY WEBSITES IN ITEM 1.1 OF SCHEDULE D. A LIST OF THE REGISTRANT'S OTHER WEBSITES IS AVAILABLE UPON REQUEST SECTION 1J SCHEDULE A INCLUDES DIRECTORS AND MEMBERS OF THE GROUP EXECUTIVE COMMITTEE TOGETHER WITH DONALD MACKECHNIE AS THE ""KEY REGULATORY CONTACT'  SECTION 1M THE PRINCIPLE FINANCIAL REGULATORS ARE LISTED IN DOMICILES WHERE THE REGISTRANT IS REGULATED. A FULL LIST OF ADDITIONAL FINANCIAL REGULATORS IS AVAILABLE UPON REQUEST  SECTION 2B WE HAVE BEEN ADVISED THERE IS A KNOWN ISSUE WITH FINRA THAT DUE TO A SYSTEM FAULT THE AMOUNT OF 0$ WILL NOT BE ACCEPTED. THE SEC HAVE ADVISED INVESTMENT ADVISERS COMPLETING FORM ADV1 WHO WISH TO ENTER 0$ TO ENTER A FIGURE OF $1 INSTEAD AS A WORK-AROUND, EVEN THOUGH THIS FIGURE WOULD BE INCORRECT. THIS ACTION HAS BEEN TAKEN. WE CONFIRM THAT THAT NO ASSETS ARE MANAGED IN THE US. SECTION 3C LLOYDSTSB BANK PLC IS ESTABLISHED UNDER THE LAWS OF ENGLAND & WALES  SECTION 6A OTHER BUSINESS ACTIVITIES LLOYDS TSB BANK PLC IS A MAIN TRADING ENTITY FOR THE LLOYDS BANKING GROUP. THE TRADING NAMES NOT LISTED IN SECTION 6A ARE THOSE WHICH WE BELIEVE ARE COMMONLY ASSOCIATED BY OUR CUSTOMERS WITH LLOYDS TSB BANK PLC.   SECTION 6A WORLDWIDE SERVICE IS A LEGACY TRADING NAME APPROXIMATELY 20 YEARS OLD USED FOR OFFSHORE CUSTOMERS. THIS DOES NOT NOW ACCEPT NEW CUSTOMERS.   SECTION 7A FINANCIAL INDUSTRY AFFILIATIONS LLOYDS TSB BANK PLC IS A MAIN TRADING ENTITY FOR THE LLOYDS BANKING GROUP AND AS SUCH HAS MANY RELATED PERSONS. WE REGULARLY PROVIDE LISTS OF PERSONS WHICH INCLUDE RELATED PERSONS TO OUR REGULATORS IN A NUMBER OF PERIODIC FILINGS. SUCH LISTS CAN BE MADE AVAILABLE UPON REQUEST. THE RELATED PERSONS WHICH WE HAVE LISTED IN SECTION 7A INCLUDE THE TOP THREE ENTITIES IN OUR GROUP STRUCTURE. SECTION 7A PRIMARY BUSINESS NAME OF LLOYDS SECURITIES INC - 'INC' WILL NOT SAVE. SECTION 7B(1) 11 THE CURRENT GROSS ASSET VALUE OF THE PRIVATE FUND IS AS AT 31/12/12"
718956,"THIS FORM ADV PART 1A REFLECTS THE RESPONSES FOR WALDENVC MEDIA II, LLC AND RELATED GENERAL PARTNER ENTITIES LISTED UNDER ITEM 7.A THAT HAVE REGISTERED COLLECTIVELY PURSUANT TO THE SEC'S GUIDANCE REFLECTED IN ITS JANUARY 18, 2012 LETTER TO THE AMERICAN BAR ASSOCIATION.  IN ADDITION, THE GENERAL PARTNER ENTITIES AND PRIVATE FUNDS LISTED IN ITEM 7.A AND 7.B AND HEREIN HAVE BEEN REPORTED ON A CODED BASIS PURSUANT TO INSTRUCTIONS TO THIS FORM ADV."
723606,"EACH RELYING ADVISER LISTED IN SECTION 1.B., SCHEDULE D AND THE FILING ADVISER ARE TOGETHER FILING THIS FORM ADV IN A MANNER CONSISTENT WITH THE POSITION APPLICABLE TO REGISTERED INVESTMENT ADVISERS EXPRESSED IN THE LETTER FROM THE STAFF OF THE SEC'S OFFICE OF INVESTMENT ADVISER REGULATION DATED JANUARY 18, 2012. SECTION 1.B, SCHEDULE D INDICATES THE JURISDICTION OF ""CA"" FOR EACH RELYING ADVISER MERELY BECAUSE THE IARD SYSTEM DID NOT ALLOW FOR NON-UNITED STATES JURISDICTIONS AS RESPONSES.  ONLY ONE OF THE RELYING ADVISERS IS LOCATED IN CALIFORNIA AND THE ADDRESSES OF THE RELYING ADVISERS ARE AVAILABLE UPON REQUEST."
