"FilingID","Name","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Phone","Fax","Type","Description"
1043101,"SMT TRUSTEES (IRELAND) LIMITED","HARCOURT CENTRE, HARCOURT ROAD","BLOCK 5","DUBLIN 2","","Ireland","","N","+353016039921","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS RELATED TO INVESTMENTS OF THE ADVISORY CLIENTS"
1043101,"GLOBEOP FINANCIAL SERVICES (IRELAND) LIMITED","LA TOUCHE HOUSE, CUSTOM HOUSE DOCK","IFSC","DUBLIN 1","","Ireland","","N","+353 1 514 960","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS RELATED TO INVESTMENTS OF THE ADVISORY CLIENTS"
1043101,"SUMITOMO MITSUI TRUST (UK) LIMITED","155 BISHOPSGATE","1ST FLOOR","LONDON","","United Kingdom","EC2M 3XU","N","+4420 75628400","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS RELATED TO INVESTMENTS OF THE ADVISORY CLIENTS"
1041194,"APEX FUND SERVICES","15720 BRIXHAM HILL AVENUE, SUITE 206","","CHARLOTTE","NC","United States","28277","N","704-752-8996","704-752-8997","A third-party unaffiliated record keeper","BOOKS AND RECORDS OF FINANCIAL INSTITUTION PARTNERS III, L.P., SUCH AS FINANCIAL RECORDS, SUBSCRIPTION DOCUMENTS AND REDEMPTION REQUESTS."
1042336,"VISTRA","888 SEVENTH AVENUE","5TH FLOOR","NEW YORK","NY","United States","10019","N","212-500-6225","","Other","VISTRA IS AN INDEPENDENT THIRD PARTY ADMINISTRATOR AND HOLDS CERTAIN BOOKS AND RECORDS FOR VARIOUS HULL CAPITAL MANAGEMENT, LLC FUNDS."
1042336,"CITI HEDGE FUND SERVICES N.A. INC","3435 STELZER ROAD","","COLUMBUS","OH","United States","43219","N","614-428-3436","","Other","CITI HEDGE FUND SERCIVES IS AN INDEPENDENT THIRD PARTY ADMINISTRATOR AND HOLDS CERTAIN BOOKS AND RECORDS FOR THE HUMBER VIEW LP FUND."
1038929,"ROC PARTNERS PTY LIMITED","LEVEL 38","259 GEORGE ST","NSW","","Australia","2000","N","+61 2 90991919","","One of your branch offices or affiliates","ACCOUNTING RECORDS ONLY, ALL OTHER COMPANY SECRETARIAL DOCUMENTS ARE KEPT IN THE CAYMANS."
1038929,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","CORPORATE CENTRE, WEST BAY ROAD","","GRAND CAYMAN","","Cayman Islands","","N","345 949 3977","345 949 3877","Other","DOCUMENTS RELATING TO ANY OFFSHORE DOMICILED FUNDS. ROC MANAGEMENT (CAYMAN) LTD WILL ADMINISTER THESE FUNDS VIA AN OUTSOURCED ARRANGEMENT WITH CITCO."
1038929,"MAPLES AND CALDER","UGLAND HOUSE, S CHURCH STREET","","GEORGE TOWN","","Cayman Islands","KY1-1104","N","1 345-949-8066","","Other","COMPANY REGISTER AND SECRETARIAL RECORDS."
1042954,"IRON MOUNTAIN","SUITE 701, CURRENCY HOUSE","23 HUNTER STREET","SYDNEY","","Australia","NSW 2000","N","612 92295003","","A third-party unaffiliated record keeper","IRON MOUNTAIN IS A THIRD PARTY ARCIHVE COMPANY. CERTAIN BOOKS AND RECORDS ARE ARCHIVED AND HELD AT IRON MOUNTAIN'S SITES IN AUSTRALIA. WHEN THEY ARE NO LONGER REQUIRED BY US FOR THE DAY TO DAY RUNNING OF OUR BUSINESS. WE CAN RECOVER RECORDS BACK FROM IRON MOUNTAIN AT ANY POINT IN TIME."
1043094,"SS&C GLOBEOP","101 SE THIRD STREET","","EVANSVILLE","IN","United States","47708","N","812-266-2000","812-266-2001","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS RELATED TO INVESTMENTS OF THE ADVISORY CLIENTS"
1043094,"SEI INVESTMENTS","STYNE HOUSE","UPPER HATCH STREET","DUBLIN 2","","Ireland","","N","+35316382400","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS RELATED TO INVESTMENTS OF THE ADVISORY CLIENTS"
1043094,"JTC GROUP","PO BOX 156","GROUD FLOOR, DOREY COURT, ADMIRAL PARK, ST. PETER","CHANNEL ISLANDS","","Guernsey","GY1 4EU","N","+441481702400","+441481702407","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS RELATED TO INVESTMENTS OF THE ADVISORY CLIENTS UNDERLYING INVESTORS"
1032662,"SS&C FUND SERVICES (ASIA) LIMITED","UNIT 706-7, CENTRAL PLAZA","18 HARBOUR ROAD, WAN CHAI","HONG KONG","","Hong kong","","N","+852 2589 5721","+65 6595 8687","A third-party unaffiliated record keeper","RELEVANT DOCUMENTATION IN RESPECT OF EACH OF THE COMPLUS ASIA MACRO MASTER FUND LTD, COMPLUS ASIA MACRO FUND LTD,  COMPLUS ASIA MACRO JPY FUND, COMPLUS ASIA RATES DRAGON FUND LTD, AND COMPLUS ASIA RATES 2011 FUND LTD"
1040385,"CITCO FUND SERVICES (SAN FRANCISCO), INC.","560 MISSION STREET, 26TH FLOOR","","SAN FRANCISCO","CA","United States","94105","N","415.228.0390","415.228.0335","A third-party unaffiliated record keeper","FINANCIAL STATEMENTS AND SUPPORTING DOCUMENT AND BOOKS AND RECORDS NECESSARY TO CALCULATE NET ASSET VALUE OF THE PARTNERSHIP AND EACH INVESTOR HOLDINGS."
1040385,"CITCO (CANADA) INC.","2 BLOOR STREET EAST, SUITE 2700","","TORONTO","","Canada","M4W 1A8","N","416.966.9200","416.966.9210","A third-party unaffiliated record keeper","MAINTAINING A REGISTER OF INVESTORS; DOCUMENTS NECESSARY FOR ISSUANCE, TRANSFER AND INVESTOR WITHDRAWAL REQUESTS; UNAUDITED INVESTOR STATEMENTS; AND PARTNERSHIP FINANCIAL STATEMENTS."
1036495,"NEW FORESTS PTY LIMITED","141 WALKER STREET","LEVEL 23","NORTH SYDNEY NSW","","Australia","2060","N","61-2-9406-4100","61-2-9406-4199","One of your branch offices or affiliates","GENERAL LEDGER, BANK STATEMENTS, AND MONTHLY MANAGEMENT ACCOUNTS"
1038715,"BLUE SKY INVESTMENT SCIENCE PTY LTD","LEVEL 10","111 GAWLER PLACE","ADELAIDE","","Australia","5000","N","+61732707500","+61732707500","One of your branch offices or affiliates","TRANSACTION RECORDS"
1043200,"BDO AS","MUNKEDAMSVEIEN","45","OSLO","","Norway","0250","N","004723119100","","A third-party unaffiliated record keeper","BDO IS THE COMPANIES ACCOUNTANT AND SOME OF THE RECORDS WILL BE AT BDO OFFICE."
1043200,"RECALL AS","DELIVEIEN","5","VESTBY","","Norway","154","N","004764986630","","A third-party unaffiliated record keeper","STORAGE COMPANY"
1042483,"ACCEL MANAGEMENT CO. INC.","505 HAMILTON, SUITE 110","","PALO ALTO","CA","United States","94301","N","650-614-4800","","One of your branch offices or affiliates","ACCOUNTING RECORDS"
1040835,"INTERNATIONAL FUND SERVICES (N.A.), LLC","1290 AVENUE OF THE AMERICAS","10TH FLOOR","NEW YORK","NY","United States","10104","N","212-848-3984","","A third-party unaffiliated record keeper","SUBSCRIPTION AND REDEMPTION DOCUMENTS, CLIENT TRANSACTION AND PERFORMANCE RECORDS."
1040835,"MAPLES CORPORATE SERVICES LIMITED","P.O. BOX 309","UGLAND HOUSE","GRAND CAYMAN","","Cayman Islands","KY1-1104","N","1-345-814-5354","","A third-party unaffiliated record keeper","MINUTE BOOKS FOR CERTAIN WEST FACE ENTITIES."
1040835,"AMT MANAGEMENT SERVICES","360 MAIN STREET","30TH FLOOR","WINNIPEG","","Canada","R3C4G1","N","204-957-4722","","A third-party unaffiliated record keeper","MINUTE BOOKS FOR CERTAIN WEST FACE ENTITIES"
1040835,"CO SERVICES CAYMAN LIMITED","P.O. BOX 10008","WILLOW HOUSE, CRICKET SQUARE","GRAND CAYMAN","","Cayman Islands","KY-1001","N","345-749-2004","44-1481-739081","A third-party unaffiliated record keeper","MINUTE BOOKS FOR CERTAIN WEST FACE ENTITIES."
1042051,"GLOBEOP FINANCIAL SERVICES LLC","1 SOUTH ROAD","","HARRISON","NY","United States","10528","N","800-234-0556","","A third-party unaffiliated record keeper","ADMINISTRATOR TO FIRM'S CLIENTS MAINTAINS CERTAIN BOOKS & RECORDS PERTAINING TO INVESTOR SUBSCRIPTIONS, ACCOUNTING SUPPORT, AND NET ASSET VALUE CALCULATIONS"
1042051,"GLOBEOP FINANCIAL SERVICES (CAYMAN) LTD","45 MARKET STREET, SUITE 3205","2ND FLOOR","GARDENIA COURT, CAMANA BAY","","Cayman Islands","KY1-9003","N","345-943-3330","","A third-party unaffiliated record keeper","ADMINISTRATOR TO FIRM'S CLIENTS MAINTAINS CERTAIN BOOKS & RECORDS PERTAINING TO INVESTOR SUBSCRIPTIONS, ACCOUNTING SUPPORT, AND NET ASSET VALUE CALCULATIONS."
1039606,"SUNRISE BUSINESS CENTER","SUITE T110 SUNRISE HIGHWAY","","GREAT RIVER","NY","United States","11739","N","5168220202","","A third-party unaffiliated record keeper","DATA CENTER WHERE DELPHA CAPITAL'S NETWORK SERVER IS MAINTAINED."
1042838,"EHM INTERNATIONAL LTD","AUDREY HOUSE","16-20 ELY PLACE","LONDON","","United Kingdom","EC1N 6SN","N","(0)2034409302","(0)2030148410","A third-party unaffiliated record keeper","COPIES OF ALL BOOKS AND RECORDS."
1024369,"CITCO FUND SERVICES (LUXEMBOURG) S.A.","CARRE BONN, 20, RUE DE LA POSTE","L-2346","LUXEMBOURG","","Luxembourg","L-2012","N","+352 260 236 4","+352 260 236 4","A third-party unaffiliated record keeper","CITCO FUND SERVICES (LUXEMBOURG) S.A. IS THE INDEPENDENT FUND ADMINISTRATOR TO THE CLIENTS ADVISED BY LCM CAPITAL LLP AND MAINTAINS CERTAIN OF THE CLIENTS' ACCOUNTING BOOKS AND RECORDS."
1034489,"THE NORTHERN TRUST COMPANY","50 SOUTH LASALLE STREET LQ-11","","CHICAGO","IL","United States","60603","N","(312) 630-6000","","A third-party unaffiliated record keeper","SUBDOCS"
1032387,"PAGET-BROWN TRUST COMPANY LTD.","BOUNDRY HALL, CRICKET SQUARE","P.O. BOX 1111","GRAND CAYMAN","","Cayman Islands","KY1-1102","N","345-949-5122","345-949-6773","A third-party unaffiliated record keeper","ORGANIZATIONAL DOCUMENTS"
1040434,"THE GROWTH FUND PTY LTD","SUITE 2, LEVEL 33, CHIFLEY TOWER","2 CHIFLEY SQUARE","SYDNEY","","Australia","2000","N","+61280520800","","One of your branch offices or affiliates","GENERAL LEDGER AND CLIENT RECORDS"
1041447,"SS&C GLOBEOP","101 SE THIRD STREET","","EVANSVILLE","IN","United States","47708","N","812-266-2000","812-266-2001","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS RELATED TO INVESTMENTS OF THE ADVISORY CLIENTS"
1041447,"SEI INVESTMENTS","STYNE HOUSE","UPPER HATCH STREET","DUBLIN 2","","Ireland","","N","+35316382400","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS RELATED TO INVESTMENTS OF THE ADVISORY CLIENTS"
1041447,"JTC GROUP","PO BOX 156","GROUD FLOOR, DOREY COURT, ADMIRAL PARK, ST. PETER","CHANNEL ISLANDS","","Guernsey","GY1 4EU","N","+441481702400","+441481702407","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS RELATED TO INVESTMENTS OF THE ADVISORY CLIENTS UNDERLYING INVESTORS"
1041451,"IRON MOUNTAIN UK","GATE 1 DOCKLANDS DATA CENTRE","LEVEN ROAD POPLAR","LONDON","","United Kingdom","E14 0LL","N","44800270270","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT UK FINANCIAL CONDUCT AUTHORITY (FCA) RECORD KEEPING REQUIREMENTS ARE ARCHIVED AT IRON MOUNTAIN."
1041451,"IRON MOUNTAIN","175 BEARFOOT ROAD","","NORTHBOROUGH","MA","United States","01532","N","888-800-1552","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT UK FINANCIAL CONDUCT AUTHORITY (FCA) RECORD KEEPING REQUIREMENTS ARE ARCHIVED AT IRON MOUNTAIN."
1041451,"INFOSHRED LLC","3 CRAFTSMAN ROAD","","EAST WINDSOR","CT","United States","06088","N","978-671-6400","","A third-party unaffiliated record keeper","THIS LOCATION IS USED TO STORE CERTAIN BOOKS AND RECORDS. IT IS ALSO USED AS AN OFF-SITE DEPOSITARY FOR ELECTRONIC BACK-UPS OF COMPANY DATA FOR DISASTER RECOVERY PURPOSES."
1041451,"MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY","1295 MAIN STREET","","SPRINGFIELD","MA","United States","01111","N","413-788-8411","413-744-6338","One of your branch offices or affiliates","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT UK FINANCIAL CONDUCT AUTHORITY (FCA) RECORD KEEPING REQUIREMENTS IN RELATION TO ACTIVITIES CARRIED OUT BY THE FIRM, INCLUDING THOSE RELATING TO THE FIRM'S INVESTMENT ADVISORY BUSINESS."
1041451,"IRON MOUNTAIN UK","24-26 GILLENDER STREET","","LONDON","","United Kingdom","E3 3LB","N","44800270270","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT UK FINANCIAL CONDUCT AUTHORITY (FCA) RECORD KEEPING REQUIREMENTS ARE ARCHIVED AT IRON MOUNTAIN."
1041451,"IRON MOUNTAIN UK","NORMAN ROAD","","KENT","","United Kingdom","DA17 6JY","N","44800270270","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT UK FINANCIAL CONDUCT AUTHORITY (FCA) RECORD KEEPING REQUIREMENTS ARE ARCHIVED AT IRON MOUNTAIN."
1041451,"IRON MOUNTAIN UK","CODY 1 & 2","UNIT 2A CODY ROAD","LONDON","","United Kingdom","E16 4TG","N","44800270270","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT UK FINANCIAL CONDUCT AUTHORITY (FCA) RECORD KEEPING REQUIREMENTS ARE ARCHIVED AT IRON MOUNTAIN."
1041451,"IRON MOUNTAIN UK","CODY 3 & 4, UNIT 8 SOUTH CRESCENT","CODY ROAD","LONDON","","United Kingdom","E16 4SR","N","44800270270","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT UK FINANCIAL CONDUCT AUTHORITY (FCA) RECORD KEEPING REQUIREMENTS ARE ARCHIVED AT IRON MOUNTAIN."
1041451,"BABSON CAPITAL MANAGEMENT LLC","1500 MAIN STREET","P.O. BOX 15189","SPRINGFIELD","MA","United States","01115-5189","N","413-226-1000","713-226-2688","One of your branch offices or affiliates","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT UK FINANCIAL CONDUCT AUTHORITY (FCA) RECORD KEEPING REQUIREMENTS IN RELATION TO ACTIVITIES CARRIED OUT BY THE FIRM, INCLUDING THOSE RELATING TO THE FIRM'S INVESTMENT ADVISORY BUSINESS."
1039601,"RECALL","697 GARDENERS ROAD","","SYDNEY, NSW","","Australia","2015","N","+61 2 95820111","+61 2 95820333","A third-party unaffiliated record keeper","ARCHIVED PAPERWORK AND DOCUMENTATION"
1039601,"X CENTRAL","394 LANE COVE ROAD","","MACQUARIE PARK, NSW","","Australia","2113","N","+611300881113","","A third-party unaffiliated record keeper","SERVER BACKUP"
1040635,"JURISTAX SERVICES LIMITED","EBENE HOUSE, HOTEL AVENUE, 33 CYBERCITY","LEVEL 3","EBENE","","Mauritius","72201","N","+230 465 5526","+230 468 1886","A third-party unaffiliated record keeper","SUBSCRIPTION AND ACCOUNTING DOCUMENTS AND RECORDS."
1032696,"REES POLLOCK","35 NEW BRIDGE STREET","","LONDON","","United Kingdom","EC4V 6BW","N","020 7778 720","","A third-party unaffiliated record keeper","ACCOUNTING RECORDS RELATING TO ENA INVESTMENT CAPITAL LLP"
1032696,"CITCO FUND ADMINISTRATION (CAYMAN ISLANDS) LIMITED","89 NEXUS WAY","CAMANA BAY PO BOX 31106","GRAND CAYMAN","","Cayman Islands","KY11205","N","1 345 949 397","","A third-party unaffiliated record keeper","FUND RECORDS FOR ENA OPPORTUNITY MASTER FUND LP"
